backbone,dish_id,session,rung,damage,cal_true,cal_pred,cal_abs_err,mass_true,mass_pred,mass_abs_err,mahalanobis,knn_dist,ensemble_spread,learned_error,blend,pred_magnitude,lap_var,tenengrad,blockiness,hf_ratio
vit_base_patch16_dinov3.lvd1689m,dish_1568401199,126,phone,phone imitation,459.643,373.859,85.7846,343,288.962,54.038,8.3416,57.3987,25.5387,82.8342,86.1463,373.859,9.93444,81.7122,0.0936629,0.0029496
vit_base_patch16_dinov3.lvd1689m,dish_1563898084,82,phone,phone imitation,419.493,462.242,42.7486,384,405.188,21.1879,9.12891,55.1481,35.4504,43.115,33.1844,462.242,9.19361,74.3594,0.133117,0.00355714
vit_base_patch16_dinov3.lvd1689m,dish_1565898158,107,phone,phone imitation,240.426,265.534,25.1078,194,238.608,44.6084,9.35645,54.9652,28.6081,50.49,42.5968,265.534,10.4169,96.6891,-0.0431458,0.00314107
vit_base_patch16_dinov3.lvd1689m,dish_1560368464,34,phone,phone imitation,349.45,266.294,83.1561,275,257.695,17.3046,7.09405,52.4563,21.7044,50.4536,40.8702,266.294,7.35159,65.4336,0.120168,0.00576365
vit_base_patch16_dinov3.lvd1689m,dish_1565898230,107,phone,phone imitation,780.202,581.53,198.672,500,477.298,22.7019,7.5328,51.9694,31.6921,95.3115,107.154,581.53,12.322,106.602,-0.0234584,0.003036
vit_base_patch16_dinov3.lvd1689m,dish_1566316757,110,phone,phone imitation,448.383,577.887,129.504,819,649.63,169.37,9.93456,56.5871,39.5647,82.4824,89.8429,577.887,9.63799,92.2805,-0.0176258,0.00373652
vit_base_patch16_dinov3.lvd1689m,dish_1566849923,119,phone,phone imitation,127.97,233.077,105.107,240,283.744,43.744,11.5658,55.2775,20.7326,75.2499,77.6607,233.077,10.0582,89.3559,0.0166011,0.00506699
vit_base_patch16_dinov3.lvd1689m,dish_1562009934,55,phone,phone imitation,434.914,523.483,88.5684,369,422.621,53.6215,8.43267,55.316,24.6525,78.5063,80.8858,523.483,15.2713,134.182,0.104452,0.00355308
vit_base_patch16_dinov3.lvd1689m,dish_1560456370,36,phone,phone imitation,258.383,292.122,33.739,186,226.479,40.4789,9.29452,57.8623,21.7846,49.1714,37.9596,292.122,13.3269,123.812,0.0505475,0.00365118
vit_base_patch16_dinov3.lvd1689m,dish_1561741090,53,phone,phone imitation,161.54,176.65,15.1102,221,262.075,41.075,7.36161,55.1404,23.226,49.7187,39.0065,176.65,8.27911,73.6306,-0.00891966,0.00284677
vit_base_patch16_dinov3.lvd1689m,dish_1565811000,104,phone,phone imitation,342.85,651.667,308.817,225,526.801,301.801,9.4403,55.9326,34.6271,131.422,158.488,651.667,12.7262,123.074,0.044189,0.0039433
vit_base_patch16_dinov3.lvd1689m,dish_1560444892,35,phone,phone imitation,39.54,-52.9796,92.5196,90,38.4887,51.5113,7.6441,55.0805,16.8427,30.8489,11.1494,-52.9796,6.713,55.7619,0.179425,0.0091088
vit_base_patch16_dinov3.lvd1689m,dish_1563565508,79,phone,phone imitation,403.862,341.625,62.2372,387,450.586,63.5855,11.2744,61.1416,25.6597,84.9037,89.3166,341.625,12.8066,116.334,0.157951,0.00295054
vit_base_patch16_dinov3.lvd1689m,dish_1556575327,0,phone,phone imitation,103.3,147.65,44.3497,152,194.328,42.3278,7.94452,59.5694,18.6095,60.7859,52.1189,147.65,12.3315,115.406,0.0224328,0.00373151
vit_base_patch16_dinov3.lvd1689m,dish_1564428102,89,phone,phone imitation,133.22,53.7648,79.4549,107,61.5524,45.4476,9.11264,54.102,21.3724,22.7353,1.96202,53.7648,8.0749,76.7799,-0.0650315,0.00489348
vit_base_patch16_dinov3.lvd1689m,dish_1558376306,9,phone,phone imitation,372.168,363.124,9.04407,108,119.943,11.9427,8.39449,41.1987,24.1746,44.8397,39.6881,363.124,10.6697,102.658,-0.0888901,0.00578791
vit_base_patch16_dinov3.lvd1689m,dish_1561654374,47,phone,phone imitation,326.356,391.949,65.5931,251,323.949,72.9489,8.9564,57.2117,25.282,55.0691,47.1088,391.949,12.0282,106.704,0.0716984,0.00276545
vit_base_patch16_dinov3.lvd1689m,dish_1566328831,111,phone,phone imitation,941.61,856.127,85.4834,500,634.627,134.627,8.02164,61.9523,27.9059,77.0801,76.0004,856.127,12.8515,126.972,0.027595,0.0049675
vit_base_patch16_dinov3.lvd1689m,dish_1562168673,58,phone,phone imitation,56.3548,10.2633,46.0915,73,69.0582,3.94177,8.01659,53.6369,32.9635,23.5976,4.90462,10.2633,8.43807,76.5571,0.0880519,0.00296997
vit_base_patch16_dinov3.lvd1689m,dish_1558375886,9,phone,phone imitation,1050.51,691.32,359.191,277,316.882,39.8824,8.63514,49.9549,42.3199,175.481,224.989,691.32,14.9988,145.625,-0.0532091,0.00490234
vit_base_patch16_dinov3.lvd1689m,dish_1564773976,94,phone,phone imitation,516.089,531.669,15.5794,463,514.597,51.5973,8.88255,57.9718,32.2559,86.2309,92.372,531.669,10.2394,93.0312,0.0330013,0.00303859
vit_base_patch16_dinov3.lvd1689m,dish_1566851584,120,phone,phone imitation,286.295,214.882,71.4132,222,194.984,27.0161,7.67909,47.2192,24.5046,68.632,70.2025,214.882,11.175,97.1419,-0.0841387,0.0049024
vit_base_patch16_dinov3.lvd1689m,dish_1560800988,38,phone,phone imitation,314.866,368.969,54.1033,230,367.626,137.626,8.09121,56.7289,20.9637,80.1949,81.6582,368.969,17.8784,161.411,0.0431155,0.00363918
vit_base_patch16_dinov3.lvd1689m,dish_1559849497,30,phone,phone imitation,521.433,385.591,135.842,340,311.261,28.7388,6.94825,50.637,22.5433,126.018,149.311,385.591,8.11049,78.0597,-0.0365298,0.00442847
vit_base_patch16_dinov3.lvd1689m,dish_1562008979,54,phone,phone imitation,382.937,418.464,35.5269,290,290.789,0.789394,9.14909,54.2889,32.4894,79.5192,84.8298,418.464,14.6315,127.662,0.101102,0.00355751
vit_base_patch16_dinov3.lvd1689m,dish_1560445004,35,phone,phone imitation,339.598,413.835,74.2373,290,417.783,127.783,7.86768,53.2959,22.5921,59.2118,53.6264,413.835,12.0994,110.434,0.0637848,0.00447243
vit_base_patch16_dinov3.lvd1689m,dish_1561662190,49,phone,phone imitation,117.318,179.551,62.2331,104,141.221,37.2213,8.11526,53.4263,20.1108,43.4126,30.7767,179.551,8.91899,79.6101,0.0232041,0.00195542
vit_base_patch16_dinov3.lvd1689m,dish_1559844366,28,phone,phone imitation,529.22,396.9,132.32,192,299.823,107.823,7.3415,50.8602,20.6202,136.146,163.509,396.9,8.50228,80.617,-0.019608,0.0030443
vit_base_patch16_dinov3.lvd1689m,dish_1563998244,86,phone,phone imitation,259.479,190.216,69.2636,170,132.538,37.4621,7.77489,49.1366,20.8085,63.4592,61.2684,190.216,7.47582,61.8976,0.15211,0.00551019
vit_base_patch16_dinov3.lvd1689m,dish_1566838378,118,phone,phone imitation,286.21,293.197,6.9869,482,483.957,1.95674,10.3776,55.1366,31.0744,18.2465,-2.17954,293.197,8.43275,78.1925,-0.0218483,0.00316452
vit_base_patch16_dinov3.lvd1689m,dish_1566851616,120,phone,phone imitation,300.779,321.302,20.5234,248,272.449,24.4487,6.92083,46.4174,27.2046,61.3474,60.2289,321.302,11.6416,101.155,-0.0837891,0.00447208
vit_base_patch16_dinov3.lvd1689m,dish_1565034605,97,phone,phone imitation,52.4912,83.1246,30.6334,52,110.894,58.8936,6.64291,48.1058,16.7357,57.3871,51.564,83.1246,6.39627,54.8396,0.130969,0.00340057
vit_base_patch16_dinov3.lvd1689m,dish_1558030435,4,phone,phone imitation,246.94,224.522,22.4183,221,236.658,15.658,8.43944,51.5943,27.8166,41.464,30.602,224.522,10.4921,96.9509,-0.102188,0.00844907
vit_base_patch16_dinov3.lvd1689m,dish_1558114284,7,phone,phone imitation,162.23,146.868,15.3624,316,325.18,9.17979,7.75465,48.959,20.8798,51.2512,43.9866,146.868,9.69269,98.5284,-0.109851,0.00705092
vit_base_patch16_dinov3.lvd1689m,dish_1565638515,102,phone,phone imitation,198.971,322.583,123.613,165,276.028,111.028,10.0395,57.7041,23.3858,57.7731,51.0934,322.583,9.86673,95.0993,0.0803443,0.00206898
vit_base_patch16_dinov3.lvd1689m,dish_1558376212,9,phone,phone imitation,300.612,244.252,56.3596,52,92.424,40.424,7.76133,39.7536,20.4947,92.266,106.71,244.252,9.69922,94.7441,-0.0851014,0.00689335
vit_base_patch16_dinov3.lvd1689m,dish_1560975491,40,phone,phone imitation,37.84,142.947,105.107,86,176.374,90.3736,9.16205,55.7732,27.3783,69.081,68.2836,142.947,10.3026,86.608,0.0306481,0.00737936
vit_base_patch16_dinov3.lvd1689m,dish_1565035715,98,phone,phone imitation,15.6,32.2293,16.6293,39,24.3381,14.6619,11.5387,66.0622,23.9747,17.2624,-9.43227,32.2293,5.34082,48.0476,0.259406,0.00485789
vit_base_patch16_dinov3.lvd1689m,dish_1558375833,9,phone,phone imitation,317.032,286.479,30.5527,92,95.3905,3.39046,8.12148,40.0833,18.5513,40.7628,33.1518,286.479,9.66746,96.6851,-0.0842507,0.00616753
vit_base_patch16_dinov3.lvd1689m,dish_1561574428,44,phone,phone imitation,84.0024,115.989,31.987,172,221.16,49.1597,7.47495,51.675,17.4135,28.0616,8.82276,115.989,18.7207,176.072,0.0388438,0.0049532
vit_base_patch16_dinov3.lvd1689m,dish_1561147997,41,phone,phone imitation,185.18,336.757,151.577,133,214.164,81.1645,6.68548,47.8488,26.4429,64.0047,63.0097,336.757,13.3103,128.163,-0.0203596,0.00299073
vit_base_patch16_dinov3.lvd1689m,dish_1565974375,108,phone,phone imitation,459.85,334.399,125.451,85,57.2357,27.7643,10.2783,54.2376,40.6128,33.7996,22.1581,334.399,7.5751,70.1781,-0.116655,0.00203777
vit_base_patch16_dinov3.lvd1689m,dish_1560801829,39,phone,phone imitation,256.896,300.573,43.6769,178,255.376,77.3758,7.46952,54.534,23.4741,43.4528,30.5071,300.573,10.1401,93.7848,0.0433308,0.00502158
vit_base_patch16_dinov3.lvd1689m,dish_1561574848,44,phone,phone imitation,182.258,154.443,27.8148,155,173.734,18.734,7.51156,52.9478,22.969,48.0722,37.7757,154.443,16.0398,163.823,0.00720859,0.00373795
vit_base_patch16_dinov3.lvd1689m,dish_1558722171,22,phone,phone imitation,24.25,2.12716,22.1228,97,116.157,19.1568,8.59065,37.0744,12.4635,34.3947,24.6887,2.12716,7.73641,71.7326,-0.0247919,0.00793083
vit_base_patch16_dinov3.lvd1689m,dish_1559844323,28,phone,phone imitation,518.37,367.226,151.144,161,256.65,95.65,6.95352,48.0566,22.1997,129.515,155.469,367.226,7.96526,77.6551,-0.0138826,0.00312159
vit_base_patch16_dinov3.lvd1689m,dish_1568401302,126,phone,phone imitation,716.479,619.457,97.0228,561,520.981,40.0191,9.55478,59.148,36.7543,111.952,129.726,619.457,12.4191,101.076,0.0438267,0.00453335
vit_base_patch16_dinov3.lvd1689m,dish_1558461607,10,phone,phone imitation,87.63,101.435,13.8052,127,171.657,44.6571,8.40437,40.6088,14.8912,21.4729,4.94141,101.435,10.2875,98.8533,-0.0361409,0.00516009
vit_base_patch16_dinov3.lvd1689m,dish_1558031394,5,phone,phone imitation,237.41,275.494,38.0837,318,390.397,72.3967,7.48555,49.9928,20.4373,61.4478,57.7233,275.494,11.2078,102.908,-0.0775685,0.00579882
vit_base_patch16_dinov3.lvd1689m,dish_1562172600,59,phone,phone imitation,263.6,215.78,47.8196,370,333.842,36.1583,9.26594,50.2873,33.4618,21.2458,4.12876,215.78,8.61799,74.5274,0.107006,0.00401946
vit_base_patch16_dinov3.lvd1689m,dish_1562790855,68,phone,phone imitation,739.376,556.718,182.658,507,407.277,99.7235,8.88106,56.332,28.3826,89.9368,97.6856,556.718,11.2134,96.7305,0.124645,0.00397922
vit_base_patch16_dinov3.lvd1689m,dish_1560526514,37,phone,phone imitation,183.253,292.631,109.378,224,299.943,75.9431,6.892,50.7372,23.5886,75.9069,78.1368,292.631,13.3096,124.681,0.0838234,0.00251638
vit_base_patch16_dinov3.lvd1689m,dish_1558546663,13,phone,phone imitation,330.734,315.299,15.4353,197,248.878,51.8784,7.66499,50.5879,25.9501,116.614,137.107,315.299,10.7264,101.704,-0.0296305,0.00460605
vit_base_patch16_dinov3.lvd1689m,dish_1560368570,34,phone,phone imitation,555.933,533.647,22.2857,452,478.065,26.0648,7.57544,53.4249,24.0448,74.2245,75.0024,533.647,12.7827,111.172,0.120734,0.00396426
vit_base_patch16_dinov3.lvd1689m,dish_1565638550,102,phone,phone imitation,277.657,381.161,103.504,215,312.458,97.4578,9.99957,54.4429,30.6455,78.5525,83.6064,381.161,10.6489,101.568,0.0825132,0.00204315
vit_base_patch16_dinov3.lvd1689m,dish_1563897938,82,phone,phone imitation,54.1,51.6362,2.46377,10,-47.0086,57.0086,9.43643,58.5326,24.9468,22.6677,0.640109,51.6362,4.77467,40.3727,0.235969,0.00480362
vit_base_patch16_dinov3.lvd1689m,dish_1558376734,9,phone,phone imitation,206.76,225.549,18.7891,60,60.1951,0.195065,7.44939,41.8606,12.8726,23.9917,6.87537,225.549,9.29394,90.0258,-0.0891595,0.00673117
vit_base_patch16_dinov3.lvd1689m,dish_1567785622,124,phone,phone imitation,30.78,59.0132,28.2332,54,103.555,49.5555,8.40512,58.7807,18.6185,-2.57033,-37.3151,59.0132,6.27091,57.1156,-0.0526619,0.00355675
vit_base_patch16_dinov3.lvd1689m,dish_1558639526,17,phone,phone imitation,31.98,19.3352,12.6448,78,34.5501,43.4499,7.88995,43.222,23.0919,45.5156,39.1176,19.3352,7.58678,72.8355,-0.0511766,0.0064518
vit_base_patch16_dinov3.lvd1689m,dish_1559849053,30,phone,phone imitation,381.528,276.922,104.606,125,191.442,66.442,6.11159,47.3348,14.8384,99.6132,111.277,276.922,7.44678,73.3415,-0.0219397,0.0041957
vit_base_patch16_dinov3.lvd1689m,dish_1558031237,5,phone,phone imitation,31.62,6.39929,25.2207,93,141.181,48.1806,6.82048,43.2973,20.4484,18.87,-0.069984,6.39929,7.35444,71.75,-0.151526,0.00960703
vit_base_patch16_dinov3.lvd1689m,dish_1564773847,94,phone,phone imitation,238.028,130.987,107.04,161,154.709,6.29107,8.04647,56.5838,17.4256,39.6182,23.2875,130.987,7.08241,66.2168,-0.0110754,0.00439973
vit_base_patch16_dinov3.lvd1689m,dish_1566590056,117,phone,phone imitation,815.648,704.724,110.923,519,537.831,18.8313,8.487,53.059,29.7191,106.628,122.999,704.724,12.5556,108.553,-0.0561355,0.0055132
vit_base_patch16_dinov3.lvd1689m,dish_1564773942,94,phone,phone imitation,491.94,525.928,33.9886,442,489.16,47.1596,8.75123,56.5126,31.232,80.4213,84.5236,525.928,9.56354,86.7127,0.0302857,0.00343039
vit_base_patch16_dinov3.lvd1689m,dish_1561393715,42,phone,phone imitation,17.15,-5.13156,22.2816,49,57.6642,8.66416,8.89431,52.1936,26.1402,0.0380282,-28.6337,-5.13156,8.5564,79.0285,0.0357698,0.00284919
vit_base_patch16_dinov3.lvd1689m,dish_1563897981,82,phone,phone imitation,243.54,326.491,82.9514,138,146.327,8.32694,9.66156,58.8989,21.4853,36.7882,20.0361,326.491,5.80994,45.9564,0.201431,0.0054245
vit_base_patch16_dinov3.lvd1689m,dish_1558545738,12,phone,phone imitation,73.84,56.6411,17.1989,142,184.82,42.8203,8.17893,39.7375,11.0643,17.7409,-0.842019,56.6411,6.83532,66.3956,-0.0607815,0.00710839
vit_base_patch16_dinov3.lvd1689m,dish_1558718649,20,phone,phone imitation,25.84,-20.5427,46.3827,76,75.5773,0.422683,6.90935,40.5899,19.3774,29.1266,15.6822,-20.5427,7.20285,67.8099,-0.0363855,0.00905666
vit_base_patch16_dinov3.lvd1689m,dish_1562690950,61,phone,phone imitation,109.062,186.367,77.3055,202,306.145,104.145,6.97643,48.1973,13.9746,43.6119,31.6172,186.367,7.79781,72.1851,0.11716,0.00291725
vit_base_patch16_dinov3.lvd1689m,dish_1564689108,93,phone,phone imitation,203.662,244.911,41.2485,159,256.292,97.292,8.02471,55.2494,25.4667,58.2966,52.045,244.911,9.66826,94.3527,0.0209982,0.00298945
vit_base_patch16_dinov3.lvd1689m,dish_1561578775,46,phone,phone imitation,295.149,310.439,15.2901,111,93.3687,17.6313,7.58127,49.7271,24.9022,38.2262,25.7454,310.439,7.00632,71.1888,0.0717025,0.00430489
vit_base_patch16_dinov3.lvd1689m,dish_1558110385,6,phone,phone imitation,52.87,66.0314,13.1614,34,59.0006,25.0006,7.59514,47.9054,15.1779,9.39096,-16.2687,66.0314,7.63623,68.2339,-0.152497,0.00885268
vit_base_patch16_dinov3.lvd1689m,dish_1563998513,86,phone,phone imitation,757.505,644.836,112.669,599,576.566,22.4338,7.80251,51.2376,27.0214,94.6856,105.898,644.836,11.7042,100.748,0.1051,0.0043415
vit_base_patch16_dinov3.lvd1689m,dish_1559844458,28,phone,phone imitation,55.89,89.5977,33.7077,81,163.459,82.4593,7.83189,47.2733,15.4974,29.02,12.1854,89.5977,6.59389,60.8301,-0.0955274,0.00443874
vit_base_patch16_dinov3.lvd1689m,dish_1566316681,110,phone,phone imitation,116.763,170.309,53.5466,122,113.429,8.57142,7.84521,47.4393,17.002,58.3971,54.1981,170.309,6.45077,57.7898,-0.0271336,0.00315748
vit_base_patch16_dinov3.lvd1689m,dish_1566851549,120,phone,phone imitation,226.015,142.984,83.0313,85,73.9182,11.0818,7.41714,44.2898,15.49,30.3433,15.2227,142.984,7.2369,66.8815,-0.0810754,0.00640409
vit_base_patch16_dinov3.lvd1689m,dish_1565034681,97,phone,phone imitation,323.553,479.315,155.762,185,299.648,114.648,7.40425,52.5032,23.6229,85.5011,91.2909,479.315,7.66014,64.1584,0.118683,0.00230511
vit_base_patch16_dinov3.lvd1689m,dish_1558635523,16,phone,phone imitation,55.9,99.7346,43.8346,43,37.1744,5.82556,8.55434,51.3446,13.8211,35.561,19.696,99.7346,7.17503,64.0975,-0.0660999,0.0106084
vit_base_patch16_dinov3.lvd1689m,dish_1559239369,25,phone,phone imitation,130.92,193.789,62.8686,276,297.954,21.9539,8.4537,53.8491,23.0088,53.3363,45.4829,193.789,12.7232,114.069,-0.0446064,0.00624982
vit_base_patch16_dinov3.lvd1689m,dish_1566849955,119,phone,phone imitation,147.17,202.342,55.1722,288,309.742,21.7417,10.1118,52.9494,24.7807,59.4741,56.1282,202.342,10.5342,94.872,0.0191004,0.0052485
vit_base_patch16_dinov3.lvd1689m,dish_1559849537,30,phone,phone imitation,549.523,395.809,153.714,393,366.805,26.195,7.12791,51.0674,21.9402,118.502,138.417,395.809,8.34557,79.6579,-0.0481834,0.00434394
vit_base_patch16_dinov3.lvd1689m,dish_1562776428,65,phone,phone imitation,33.6998,82.459,48.7592,66,117.818,51.8184,7.77419,47.9077,14.9235,40.2344,27.6825,82.459,7.44402,70.1839,0.194159,0.00323206
vit_base_patch16_dinov3.lvd1689m,dish_1560800918,38,phone,phone imitation,70.8256,145.861,75.0356,40,63.2462,23.2462,6.4566,53.2694,23.5144,37.0956,21.3874,145.861,13.5082,131.111,0.0417351,0.00277599
vit_base_patch16_dinov3.lvd1689m,dish_1565898193,107,phone,phone imitation,291.914,328.16,36.2464,268,355.903,87.903,9.28713,54.5551,29.0822,77.3359,81.0307,328.16,12.9408,118.419,-0.0349342,0.00277861
vit_base_patch16_dinov3.lvd1689m,dish_1558376874,9,phone,phone imitation,335.298,262.127,73.1713,58,113.189,55.1895,7.47559,40.372,19.0701,88.2816,100.272,262.127,9.39791,92.1503,-0.0902122,0.00654391
vit_base_patch16_dinov3.lvd1689m,dish_1558630176,15,phone,phone imitation,73.84,87.1065,13.2665,142,161.601,19.6006,8.28254,37.6737,13.5774,24.2086,9.91279,87.1065,7.05951,66.7016,-0.071587,0.00793592
vit_base_patch16_dinov3.lvd1689m,dish_1565034635,97,phone,phone imitation,124.089,146.511,22.4218,110,187.273,77.2731,6.68168,48.4683,20.0337,82.1946,87.3454,146.511,8.22264,72.1606,0.118929,0.00250034
vit_base_patch16_dinov3.lvd1689m,dish_1561405356,43,phone,phone imitation,206.645,300.976,94.3305,176,230.118,54.1184,6.73385,49.2845,14.4371,61.2526,56.1116,300.976,10.7098,100.289,0.0770919,0.00379098
vit_base_patch16_dinov3.lvd1689m,dish_1557937427,3,phone,phone imitation,26.435,-17.8777,44.3127,17,42.3795,25.3795,7.21985,57.3916,18.1933,21.2622,-3.63425,-17.8777,6.99507,60.4916,0.0533322,0.00526825
vit_base_patch16_dinov3.lvd1689m,dish_1563551220,78,phone,phone imitation,561.704,545.626,16.0778,558,614.286,56.2857,7.85793,53.3979,21.9418,55.853,48.6664,545.626,9.5597,85.4768,0.160899,0.00224708
vit_base_patch16_dinov3.lvd1689m,dish_1560368506,34,phone,phone imitation,462.934,437.852,25.0814,378,421.361,43.3612,7.5633,54.1597,18.6271,67.1918,63.5862,437.852,9.74115,88.4197,0.102209,0.00491169
vit_base_patch16_dinov3.lvd1689m,dish_1566589967,117,phone,phone imitation,381.662,548.353,166.691,322,373.736,51.736,8.17197,53.3622,27.7696,100.165,113.066,548.353,10.3409,91.1212,-0.0728971,0.00223163
vit_base_patch16_dinov3.lvd1689m,dish_1560444948,35,phone,phone imitation,171.317,247.255,75.9377,231,338.486,107.486,7.62848,52.7166,16.6178,37.039,21.0428,247.255,11.4704,102.119,0.0879101,0.00579061
vit_base_patch16_dinov3.lvd1689m,dish_1560975572,40,phone,phone imitation,96.99,281.332,184.342,159,305.401,146.401,8.01481,52.7995,28.0925,81.1504,86.2415,281.332,14.3177,124.299,0.0348806,0.00487279
vit_base_patch16_dinov3.lvd1689m,dish_1558719994,21,phone,phone imitation,768.873,442.8,326.073,133,154.734,21.7336,8.9723,40.636,29.4445,172.488,222.971,442.8,10.8792,112.609,-0.0289328,0.00587856
vit_base_patch16_dinov3.lvd1689m,dish_1563208439,71,phone,phone imitation,92.61,214.026,121.416,96,163.598,67.5977,9.05843,50.6114,19.9741,59.9643,56.3026,214.026,7.32516,65.2661,-0.0637357,0.00384785
vit_base_patch16_dinov3.lvd1689m,dish_1566920304,121,phone,phone imitation,296.4,268.506,27.8942,570,479.809,90.1909,11.7587,54.5607,26.8286,30.3166,15.3951,268.506,7.26728,60.7987,-0.0447231,0.00485401
vit_base_patch16_dinov3.lvd1689m,dish_1561393741,42,phone,phone imitation,188.83,165.321,23.5092,165,166.16,1.15951,9.61785,58.8691,20.1163,23.7348,1.18549,165.321,10.4248,95.2988,0.0169876,0.00258725
vit_base_patch16_dinov3.lvd1689m,dish_1557862738,2,phone,phone imitation,319.78,326.073,6.29336,118,171.752,53.7521,11.8304,58.3484,21.1688,23.1907,2.38287,326.073,11.2273,73.995,0.0643094,0.00369395
vit_base_patch16_dinov3.lvd1689m,dish_1559233627,24,phone,phone imitation,64.92,47.6224,17.2976,12,-49.9161,61.9161,7.63206,45.0155,24.732,6.32526,-17.3611,47.6224,7.32104,70.6421,-0.0543094,0.00745365
vit_base_patch16_dinov3.lvd1689m,dish_1565896745,106,phone,phone imitation,368.54,385.364,16.8234,244,281.841,37.8408,6.63088,50.1858,27.0689,72.3552,73.8447,385.364,15.0214,131.841,-0.030385,0.00247327
vit_base_patch16_dinov3.lvd1689m,dish_1562099076,57,phone,phone imitation,110.181,78.3765,31.8045,61,1.09081,59.9092,8.00613,57.954,20.9601,39.606,23.2648,78.3765,5.09711,44.8467,0.146962,0.00548443
vit_base_patch16_dinov3.lvd1689m,dish_1562700568,62,phone,phone imitation,246.864,413.742,166.878,318,450.109,132.109,7.70815,54.5042,25.4139,70.6957,69.817,413.742,12.7597,113.468,0.0648892,0.00395027
